"","ttest-dark vs light-15 min","ttest-dark vs light-2h","ttest-dark vs C2","ttest light15 vs light2"
"72",0.0861334056830184,0.987303756424352,0.149680979837999,0.661040145148224
"73",0.0863673912237668,0.0248874875591445,0.0328046565697026,0.0753841479441696
"74",0.0869906403553482,0.474879118700749,0.393164592095251,0.225375573818135
"75",0.0887675585985873,0.072916072048651,0.836709676721295,0.0900882690843461
"76",0.0887675585985873,0.919977259383448,0.60863640637009,0.109213163112187
"77",0.0887675585985873,NA,NA,0.0496382421310485
"78",0.0887675585985873,0.147984344912018,0.392273760224911,0.132754952702655
"79",0.0890454406387758,0.0365739344558504,0.0223028015266155,0.037658895504215
"80",0.0916197990932717,0.713440802738019,0.0433536069533296,NA
"81",0.0948148427407788,0.658160339513509,0.876269280628317,0.496989466024028
"82",0.0948148427407788,0.300066915787145,0.338531652883264,0.0759082924816242
"83",0.102197978148952,0.0607552975250204,0.0366507888612786,0.0885378376037081
"84",0.102197978148952,0.552165696914357,NA,0.0561002112666899
"85",0.103544793438264,0.508964041921776,0.107770832492848,0.793542318679616
"86",0.106070820168863,0.0126214654408091,0.0912801263037382,0.0349083959142607
"87",0.117390024141251,0.388827712806603,0.473959393367829,0.581432820946345
"88",0.118739041461331,0.031821109065808,0.0893146343894374,0.0944817421343041
"89",0.118739041461331,0.0873789712177375,0.392273760224911,0.214445424280737
"90",0.118739041461331,0.165238981560127,0.0509911946790802,NA
"91",0.119688020656762,NA,0.0196984058788409,0.226648099183296
"92",0.121217694278364,0.0297726481386857,0.0354608955550741,0.477343319360515
"93",0.121217694278364,0.00219499882540728,0.00410509014292603,0.445701639024741
"94",0.121217694278364,0.345075121045879,0.491811172724027,0.447203659565436
"95",0.121217694278364,0.382469200771168,0.392273760224911,0.227370608617742
"96",0.121596233535312,0.0335319039550782,0.170661394793463,0.580029489691941
"97",0.121596233535312,0.25995493909129,0.0535227958772166,NA
"98",0.121596233535312,0.0607552975250204,0.170661394793463,0.978523290468169
"99",0.123243482520992,0.0062592106397019,0.0137444841468686,0.639372520861784
"100",0.123438730285411,0.00561552500701649,0.00590163418782701,0.081546287908778
"101",0.123438730285411,0.039335793925368,0.075678341087462,0.543699898121345
"102",0.123561824778068,0.00433982341247202,0.0335956386228681,0.432972009066669
"103",0.123561824778068,0.0818252310613694,0.60863640637009,0.525740024207851
"104",0.123561824778068,0.170059330713648,0.130883489756985,0.583541410644375
"105",0.123887173781629,0.552165696914357,0.755659078745868,0.440447539200289
"106",0.124169430271506,0.0049443264702612,0.00832256838699769,0.0239458374475201
"107",0.124735571397807,0.10243630455712,0.221564962234425,0.639372520861784
"108",0.126505897089914,0.0168382996909894,0.0335133787461576,0.198130493152089
"109",0.129375115753618,0.0102564249431671,0.60863640637009,0.161167890567506
"110",0.133389884824542,0.024202211440478,0.0335133787461576,0.920763823218532
"111",0.13845721987914,0.710805335999917,0.0544063749056711,0.845426324674434
"112",0.13845721987914,0.710805335999917,0.0544063749056711,0.845426324674434
"113",0.13845721987914,0.0600858732254885,0.0147726835937269,0.639372520861784
"114",0.14345442925515,0.552165696914357,0.392273760224911,0.443887812881607
"115",0.145679653129408,0.0256482550709831,0.60863640637009,0.0588325112907255
"116",0.149062502832994,0.000790476941232205,0.228791673762496,0.639372520861784
"117",0.149062502832994,0.0563914497181264,0.0487845926605345,0.810828841549819
"118",0.149062502832994,0.637585296323369,0.323937589354002,0.687272630738605
"119",0.15008003149445,0.0241698406188336,0.0132490878972955,0.0283297581057484
"120",0.152183730305168,0.0243111098696338,0.60863640637009,0.192164621273012
"121",0.152183730305168,0.802928490741008,0.392273760224911,0.339834479642055
"122",0.152686520091902,0.0675885219487853,0.0929262330490767,0.54350326666476
"123",0.152848125493728,0.00696227756250678,0.363448202936956,0.846146278340294
"124",0.152848125493728,0.0226377675585431,0.0428264629411221,0.758317771772734
"125",0.156852375886897,0.0460376698747532,0.45919635987511,0.639372520861784
"126",0.158999806832747,0.00346455233404075,0.0509911946790802,0.828957040419555
"127",0.158999806832747,0.890423349730441,0.00502567360039969,0.0983633299681111
"128",0.159142540306322,0.345075121045879,0.392273760224911,0.639372520861784
"129",0.159142540306322,0.220100636788304,0.725963689957127,0.440447539200289
"130",0.161123544614612,0.113612678265403,0.0120580780420576,0.639372520861784
"131",0.162747180661088,0.0276951385501529,0.0236474009267026,0.639372520861784
"132",0.163216355976469,0.0102564249431671,0.392273760224911,0.809100190384582
"133",0.166885276458796,0.382784420772107,0.394903126066353,0.846694285605075
"134",0.168672222638878,0.104643434312468,0.98298036009134,0.037658895504215
"135",0.170741884665821,0.552165696914357,0.921677145353738,0.169821119772737
"136",0.175956653676604,0.349990251323922,0.762793304517573,0.192164621273012
"137",0.176953733120329,0.345176888652191,0.604324381697337,0.549641387122741
"138",0.176953733120329,0.951278450149058,0.940662343309652,0.580134229432848
"139",0.176953733120329,0.813457135454527,0.0166216394825572,0.120193609408629
"140",0.176953733120329,0.552165696914357,0.130211998582529,0.770117669389978
"141",0.176953733120329,0.00924777362511175,0.392273760224911,0.640983536331094
"142",0.176953733120329,0.647793542990242,0.806097414931934,0.215794206491905
"143",0.176953733120329,0.0168049864462724,0.104129317731923,0.0476368023326709
"144",0.176953733120329,0.751265525492642,0.0252843796241771,0.0810554037895435
"145",0.178201865087706,NA,0.392273760224911,0.282297558050566
"146",0.179491288647975,0.107167455533268,0.288370655439453,0.175170257343398
"147",0.182140641326416,0.189662955562533,0.261739389973066,0.639372520861784
"148",0.182140641326416,0.24140587149021,0.815246618005535,0.774052893459885
"149",0.182140641326416,0.552165696914357,0.392273760224911,0.940183570236698
"150",0.182140641326416,0.489988447966661,0.39426365005943,0.856261459906092
"151",0.182140641326416,0.0062592106397019,0.787256700260176,0.440447539200289
"152",0.182880545664006,0.0151529541347389,0.650151144924108,0.90775768049839
"153",0.186745591744421,0.162790566184064,0.231606019778816,0.963138892965308
"154",0.188055890762864,0.169423905677751,0.0213505585170411,0.313683852055987
"155",0.188163716715679,0.679801507283554,0.762136996354021,0.081546287908778
"156",0.188902657104787,0.0858017777067248,0.0366507888612786,0.639372520861784
"157",0.188902657104787,0.0248874875591445,0.392273760224911,0.484410084557216
"158",0.189062292624299,0.0852980213162798,0.291869031116587,0.452535803031477
"159",0.189260894117,0.375098210291797,0.0885918776768133,0.440447539200289
"160",0.191409712453088,0.189383381978242,0.0236474009267026,0.484300310655092
"161",0.192285692000904,0.151065802752327,0.0547263663815085,0.430467047660202
"162",0.195753643244171,0.0126214654408091,0.0944072988578228,0.811653196162629
"163",0.195753643244171,0.238184876020556,0.291869031116587,0.300604652440025
"164",0.195753643244171,0.476802363120172,0.098280029911665,0.639372520861784
"165",0.198768404678965,0.0222169570034359,0.405096324592408,0.309397964549103
"166",0.198768404678965,0.00203209121968042,0.544481752996262,0.22594680621471
"167",0.198768404678965,0.0290419958917433,0.0556254532733072,0.913965332243288
"168",0.198768404678965,0.051813308026519,0.37653552514289,0.936017502218687
"169",0.198768404678965,0.0735512136824983,0.901378216074952,0.155052678808265
"170",0.198768404678965,0.0324389829278689,0.392273760224911,0.162276371611663
"171",0.200079723800166,0.770216616929347,0.694002307615908,0.440447539200289
"172",0.200079723800166,0.552165696914357,0.921795225391754,0.440447539200289
"173",0.200079723800166,0.0109789721152819,0.121914227356205,0.831309385010703
"174",0.200306506706584,0.947471487673653,0.217442027619891,0.80120923710678
"175",0.200752148489723,0.0531894705528215,0.393725862153143,0.350705273625736
"176",0.200752148489723,0.627358704428965,0.0929262330490767,NA
"177",0.20768439490835,0.0899988222748153,0.130883489756985,0.546610625139912
"178",0.21162509644752,0.0126214654408091,0.392273760224911,0.639372520861784
"179",0.21162509644752,0.000886084623868331,0.00208017074889448,0.639372520861784
"180",0.21162509644752,0.0207103369272077,0.222100274291511,0.676188724599777
"181",0.21162509644752,0.150882426622947,0.972649136011505,0.438595802206218
"182",0.212935863782951,0.188470603873919,0.836559084008198,0.440447539200289
"183",0.212935863782951,0.0155697189247905,0.554919205775792,0.992606501777118
"184",0.216723764358064,0.345997734793694,0.0979696379394805,0.834771661804468
"185",0.217413118753646,0.0708737321429204,0.573334827324886,0.459847814732172
"186",0.2178763669892,0.744058429370768,0.098280029911665,NA
"187",0.221988598635143,0.0062592106397019,0.13190335873862,0.451072241609813
"188",0.221988598635143,0.552165696914357,0.129512884960561,0.335435966445419
"189",0.221988598635143,0.0920756515155315,0.0327099844561547,0.0451456309383371
"190",0.222146612026503,0.0328258041344916,0.103136580312234,0.831309385010703
"191",0.222146612026503,0.0674302527422278,0.170801544852555,0.779133759930007
"192",0.222146612026503,0.995569926114036,0.379536059311483,0.440447539200289
"193",0.222146612026503,0.162754012187936,0.0807744810411768,0.929950906990119
"194",0.222146612026503,0.0674302527422278,0.0502559155378148,0.13497553524202
"195",0.222146612026503,0.552165696914357,0.477591673425855,0.43543414262246
"196",0.222146612026503,0.345075121045879,0.155278520161592,0.309397964549103
"197",0.222146612026503,0.606799706879545,0.020515695577937,0.00502332163160433
"198",0.222146612026503,0.29562754277772,0.133150994854492,0.724738831372615
"199",0.226668782120218,0.0763946905059925,0.102877223674934,NA
"200",0.226929221620663,0.0591226185763061,0.366162020104996,0.214445424280737
"201",0.227942340221324,0.304916608785796,0.253140289607406,0.959713127199111
"202",0.227942340221324,0.890423349730441,0.107980546659303,0.831120331862426
"203",0.227942340221324,0.0561998211341808,0.124477203360012,0.380528380545702
"204",0.230686775297068,0.345075121045879,0.0374359053267295,0.1309166161293
"205",0.230961616012211,0.0600858732254885,0.392273760224911,0.049059272601376
"206",0.232908523338018,0.119819725054803,0.0327099844561547,0.936017502218687
"207",0.233825265370729,0.00460146939670687,0.0851687873056423,0.962839745722885
"208",0.234153887460629,0.345075121045879,0.500944208488166,0.436117354320368
"209",0.234153887460629,0.0810381121800289,0.107303566164497,NA
"210",0.234153887460629,0.00485721973640436,0.126541744340539,0.854174409735476
"211",0.234153887460629,0.0200629720709436,0.0389666869484119,0.974652152730992
"212",0.234153887460629,0.0837728497672236,0.132051506954105,0.811931876376693
"213",0.234153887460629,0.0385249217458274,0.514618516476835,0.1309166161293
"214",0.238877855594567,0.0228363078655578,0.403292483992459,0.148942117453003
"215",0.238877855594567,0.552165696914357,NA,0.137688679395708
"216",0.238877855594567,0.0129821714603302,0.936429480578746,0.658970192677197
"217",0.238877855594567,0.0140345280671295,0.173091178398983,0.877969935947632
"218",0.241955845795249,0.552165696914357,0.120593583454527,0.704929794411878
"219",0.241955845795249,0.552165696914357,0.0427390599739915,0.660534101728193
"220",0.246159843441072,0.0578573007676167,0.74333839268566,0.192164621273012
"221",0.246159843441072,0.351407350723134,0.185229483848118,0.639372520861784
"222",0.246179921075552,0.979424266317478,0.0101704848925569,0.0335211740598933
"223",0.246179921075552,0.107288431601298,0.50887777114186,0.233139337377775
"224",0.246179921075552,0.554880732538401,0.843602450394761,0.67424437365068
"225",0.246992486909946,0.345075121045879,0.329630722284332,0.639372520861784
"226",0.246992486909946,0.306518024676885,0.672303007485879,0.0698189005988026
"227",0.246992486909946,0.0866513972060402,0.114371447793116,NA
"228",0.246992486909946,0.0940603765140144,0.0847021049138324,0.406075874378482
"229",0.246992486909946,0.0238938466276113,0.120271879576159,0.967973715298694
"230",0.248220737810571,0.0170770192182681,0.138789524278528,0.533237275111992
"231",0.248220737810571,0.97808249148358,0.507341546686713,0.59093667265521
"232",0.248220737810571,0.162050336445812,0.752571156383034,0.118141752749637
"233",0.248220737810571,0.42983087617208,0.536163571447866,0.22594680621471
"234",0.248220737810571,0.345075121045879,0.303329010600609,0.873234596351755
"235",0.24907627592912,0.1450303835243,0.60863640637009,0.037658895504215
"236",0.250332478819006,0.277078356435538,0.392273760224911,0.218542003978556
"237",0.251814429508775,0.913986695759165,0.596890349204312,0.370832277850487
"238",0.251814429508775,0.452491628537668,0.550466021843055,0.440447539200289
"239",0.251814429508775,0.345075121045879,0.294646975057576,0.457041900075515
"240",0.252057270335789,0.124885041959812,0.0509911946790802,0.723066924060006
"241",0.253833886853909,0.861835371662564,0.477591673425855,0.79627904490534
"242",0.253870459333169,0.0633641839585119,0.0960471914940625,0.779133759930007
"243",0.253870459333169,0.0675239695125948,0.752573898499534,0.279866009380713
"244",0.253870459333169,NA,0.0535227958772166,0.21568066349119
"245",0.253870459333169,0.667093756525344,0.0742830228214322,0.0210833086663513
"246",0.253870459333169,0.346970298082561,0.108552840389555,0.23881973165919
"247",0.253870459333169,0.346970298082561,0.108552840389555,0.23881973165919
"248",0.253870459333169,0.885418626267825,0.025058941828342,0.639372520861784
"249",0.255869355941125,0.118830793560767,0.126569613413936,0.994365794688489
"250",0.255869355941125,0.408742293481568,0.994865801985567,0.152256259066712
"251",0.255922716099738,0.571651418711686,0.392273760224911,0.440447539200289
"252",0.255922716099738,0.147208939929359,0.155537475547255,0.581432820946345
"253",0.255922716099738,0.0162504308025209,0.897281894883887,0.514413873374699
"254",0.255922716099738,0.952742825214593,0.60863640637009,0.00255838707687985
"255",0.255922716099738,0.0660638976113203,0.0406203546318104,0.205921662461217
"256",0.255922716099738,0.868875272055786,0.28690043052456,0.353636042107191
"257",0.255922716099738,0.115689623537081,0.392273760224911,0.882286042697482
"258",0.255922716099738,0.0365739344558504,0.43290213639061,0.305776530611603
"259",0.255922716099738,0.375935628699879,0.011760570846559,0.0245351656739582
"260",0.255922716099738,0.552165696914357,0.228309453819895,0.667784056229961
"261",0.257475896715504,0.635578322760785,0.102877223674934,0.735339990652406
"262",0.257475896715504,0.0255613744559565,0.0848524758107563,0.0592700883227893
"263",0.25887531730539,0.185597523184274,0.324927697674469,0.861407791756544
"264",0.25887531730539,0.371743400971485,0.392273760224911,0.71304633581044
"265",0.2596849976381,0.0171627332806239,0.0327099844561547,0.639372520861784
"266",0.259937677774225,0.552165696914357,0.733222066812105,0.266538727428342
"267",0.261151764614387,0.103763835208456,0.211009068690553,0.349946010719222
"268",0.265132399310552,0.424627509489288,0.479078230761424,0.210154676547603
"269",0.267064116765147,0.375938362229973,0.132051506954105,0.975097845036274
"270",0.268682319399862,0.137639282149658,0.326395843084553,0.11985494546191
"271",0.268682319399862,0.114837314012443,0.234185666897403,0.466142205394175
"272",0.273711350762531,NA,0.0634970948636702,0.7934560902767
"273",0.273804476836715,0.441218088872867,0.636720432995415,0.359032476099531
"274",0.27405885495363,0.345075121045879,0.558555902015571,0.481002875152417
"275",0.274797546560394,0.00485721973640436,0.115944211767466,0.470701319626519
"276",0.274797546560394,0.616683311462347,0.198783017613755,0.093266162006313
"277",0.274797546560394,0.0385249217458274,0.0779619477573501,0.211987836734734
"278",0.275430217794792,0.0144065953151378,0.132051506954105,0.46327516497874
"279",0.275929572179988,0.473007695829233,0.13190335873862,NA
"280",0.275929572179988,NA,0.518859269189662,0.580804411674563
"281",0.275929572179988,0.823943385523833,0.119484552876232,0.440447539200289
"282",0.275929572179988,0.552165696914357,0.43267657329893,0.639372520861784
"283",0.275929572179988,0.167191267369286,0.377385526185148,0.758615961950046
"284",0.275929572179988,0.0165889077253684,0.20015543433504,0.304981449013995
"285",0.275929572179988,0.251202473027214,0.60863640637009,0.429135937691876
"286",0.275929572179988,0.671042037789813,0.664507050429804,0.639372520861784
"287",0.275929572179988,0.000886084623868331,0.284700334045895,0.148942117453003
"288",0.275929572179988,0.496919783261226,0.0374359053267295,0.0493143660823655
"289",0.275929572179988,0.324913144732009,0.011760570846559,0.639372520861784
"290",0.275929572179988,0.847055037064084,0.218124062061192,0.440447539200289
"291",0.275929572179988,0.0607552975250204,0.392273760224911,0.499419308913165
"292",0.276027653582738,0.132923619679578,0.0332325098131806,0.735229388985626
"293",0.277672464283786,0.454868008851173,0.510717838471691,0.639372520861784
"294",0.277672464283786,0.0062592106397019,0.127012695377027,0.528996503956435
"295",0.277672464283786,0.0636308348353137,0.124072915128716,0.74588540469762
"296",0.277672464283786,0.106951853720917,0.132051506954105,NA
"297",0.277672464283786,0.0159725087255636,0.211038839361486,0.767344089023482
"298",0.277672464283786,0.0511121535654081,0.336686620908598,0.963033704305115
"299",0.278101804214636,0.345075121045879,0.793307881084179,0.316611427654456
"300",0.279037790996352,0.107563960419182,0.153430768361244,0.639372520861784
"301",0.279037790996352,0.0400267402958352,0.758484438516476,0.67224959586337
"302",0.283505579628107,0.165331872915477,0.135196109864172,NA
"303",0.283884629242115,0.345075121045879,0.392273760224911,0.235774638895078
"304",0.284706738322754,0.219107457043685,0.124745827520235,0.993814978834114
"305",0.285233306869849,0.134848246203919,0.130693983658096,0.542919916646733
"306",0.285233306869849,0.552165696914357,0.565878294578372,0.39380946212052
"307",0.285233306869849,0.0482337763230593,0.225690359571611,0.665770939835761
"308",0.285844018000995,0.109736968709777,0.0364431158925556,0.049059272601376
"309",0.286916309472449,0.822493675830476,0.0295342692147858,0.440447539200289
"310",0.286916309472449,0.114967965750823,0.189651410506398,0.832533233624745
"311",0.288302805550322,0.00984305689979897,0.250773842115137,0.730722967695444
"312",0.288302805550322,0.00264117220241413,0.983295739283611,0.586245938933747
"313",0.288302805550322,0.00203209121968042,0.0407615701992948,0.0288363357557672
"314",0.288891088078296,0.971134922838218,0.0296965392302637,0.9420929522028
"315",0.288893398995654,0.905280608009883,0.2162226525968,0.840961763935152
"316",0.288893398995654,0.905280608009883,0.60863640637009,0.618015287966331
"317",0.290190469275594,0.600379103405612,0.27194743777492,0.693452738827927
"318",0.290190469275594,0.243492594928509,0.105819100499466,0.0196218004455249
"319",0.290190469275594,0.501973299820887,0.473187839807742,0.00197200612529967
"320",0.291426370389753,0.639983036123486,0.298319297080881,0.639372520861784
"321",0.291426370389753,0.00984305689979897,0.120593583454527,0.923846764096048
"322",0.291426370389753,0.226610894806992,0.253140289607406,0.106236593270128
"323",0.291426370389753,0.345075121045879,0.60863640637009,0.0807922481639119
"324",0.292299766609505,0.0199860185204465,0.398380410165265,0.687394013175245
"325",0.292299766609505,0.0126214654408091,0.354244050507147,0.17354415052749
"326",0.29422521754403,0.0155697189247905,0.0411406678078052,0.847044574051288
"327",0.29422521754403,0.0331833898055384,0.122317106021367,0.639372520861784
"328",0.29422521754403,0.34135793225893,0.144950429613383,NA
"329",0.294851558986115,0.399381746937776,0.94112197690728,0.632628973231373
"330",0.29715451065754,9.10934691312943e-06,0.00320625031194702,0.972930473943983
"331",0.29715451065754,0.189383381978242,0.328012253261285,0.831120331862426
"332",0.297334953333366,0.164130274445292,0.107770832492848,0.90473519801889
"333",0.297334953333366,0.778785910842479,0.42719151405185,0.137688679395708
"334",0.297334953333366,0.511831965999485,0.0478260864481311,0.805824789353999
"335",0.297334953333366,0.701790676246758,0.169414614795747,0.55642633631493
"336",0.297334953333366,0.410310539509207,0.0405694435665541,0.100656606129296
"337",0.297334953333366,0.130787579258475,0.0509911946790802,0.639372520861784
"338",0.297334953333366,0.193752851770157,0.35908043383504,0.446679124065349
"339",0.297334953333366,0.00890127795332388,0.36025248646119,0.316611427654456
"340",0.297334953333366,0.345075121045879,0.741122299498871,0.206494797197727
"341",0.299763094445401,NA,0.60863640637009,0.440447539200289
"342",0.299763094445401,0.0563914497181264,0.338531652883264,0.594226489829471
"343",0.299763094445401,0.682653376097152,0.285527577222231,0.66503156521411
"344",0.299763094445401,0.552165696914357,0.60863640637009,0.00255838707687985
"345",0.299763094445401,0.163956241733198,0.320656257197692,0.784482675608743
"346",0.299869746574313,0.757539274166678,0.150557606426586,NA
"347",0.300574115419996,0.105191282765835,0.748473919810305,0.200565593163279
"348",0.300574115419996,0.106302237833636,0.673126390152639,0.549641387122741
"349",0.300574115419996,0.963535129128784,0.802144990838254,0.440447539200289
"350",0.300574115419996,0.552165696914357,0.569860812449554,0.421820552521784
"351",0.300574115419996,NA,NA,0.195717317751015
"352",0.300574115419996,0.124105829053678,0.151533443117265,NA
"353",0.300574115419996,0.390953658662063,0.144950429613383,0.842717040839556
"354",0.300574115419996,0.0062592106397019,0.968282255767468,0.300604652440025
"355",0.306394105445642,0.0275672521761647,0.60863640637009,0.275592950286702
"356",0.306394105445642,0.118003766544903,0.207103646602833,0.995618752247007
"357",0.307561989603927,0.022047836742647,0.842364204448358,0.748614101373446
"358",0.308369199034698,0.366187036704453,0.396015069260167,0.149195532385633
"359",0.310499356717147,0.0674302527422278,0.71445291157911,0.287589603980433
"360",0.310499356717147,0.913512589559162,0.761873838108695,0.606022292683904
"361",0.310499356717147,0.0698766847159868,0.0877123151724025,0.639372520861784
"362",0.310499356717147,0.42955710704513,0.219765908102928,0.507098739835736
"363",0.310499356717147,0.345075121045879,0.392273760224911,0.489672118852223
"364",0.310499356717147,0.00696227756250678,0.0854578432440406,0.938591432023682
"365",0.312812847639363,0.124885041959812,0.669567408191511,0.129246216939391
"366",0.312812847639363,0.548749963253838,0.0847097986854577,0.440447539200289
"367",0.312812847639363,0.0463985686498081,0.0851687873056423,0.236612702102269
"368",0.312812847639363,0.872311201220611,0.169414614795747,0.623139690339136
"369",0.312812847639363,0.552165696914357,0.708473737829966,0.123294175653887
"370",0.312812847639363,0.345176888652191,0.184543300202387,0.710470272929053
"371",0.312812847639363,0.422422841351735,0.498948817349597,0.501101313565626
"372",0.313256048298667,0.351407350723134,0.364033382795439,0.483460293868909
"373",0.314031604367057,0.71821468645926,0.320815919523149,0.413519511778746
"374",0.314302037939875,0.15954025269261,0.117451990965756,0.481748429240279
"375",0.321746246492202,NA,NA,0.210362521776921
"376",0.322461426241269,0.678105288354239,0.0509911946790802,0.192164621273012
"377",0.322461426241269,0.137462554589193,0.225138156497228,0.499083671031624
"378",0.323655851921657,0.41522568661001,0.386959695579458,0.639372520861784
"379",0.323655851921657,0.797792153585285,0.301141679223768,0.544378335292032
"380",0.323655851921657,0.0686911187991422,0.801483589050244,0.566646245860327
"381",0.323655851921657,0.289879787412613,0.0514255625686215,0.639372520861784
"382",0.323655851921657,0.0399194543719108,0.717633230084451,0.440447539200289
"383",0.324509782566685,0.844642712771205,0.60863640637009,0.35337268547895
"384",0.325413201740746,0.896992092217166,0.0455990397409454,0.0885378376037081
"385",0.325413201740746,0.870162486848177,0.0144930445823851,0.192013636983331
"386",0.325413201740746,0.0359727154519641,0.513824421924939,0.903375327091688
"387",0.325413201740746,0.0445661748978825,0.0681580431119728,0.639372520861784
"388",0.325413201740746,0.0109789721152819,0.444186750230898,0.727390400589756
"389",0.325413201740746,0.107187261853118,0.116896263653806,0.850649162196784
"390",0.325413201740746,0.345075121045879,0.237194253750829,0.860802237827017
"391",0.325413201740746,0.0222169570034359,0.99131691845123,0.295148995132348
"392",0.325413201740746,0.029323950957006,0.270868928833473,0.852059025686528
