"","ttest-dark vs light-15 min","ttest-dark vs light-2h","ttest-dark vs C2","ttest light15 vs light2"
"47",0.222938840865817,0.0618695833259278,0.795132070455022,0.533431901276157
"48",0.222938840865817,NA,NA,0.129401490279381
"49",0.226240871853374,NA,2.06265518504783,0.495972902282443
"50",0.226240871853374,1.43862919881931,1.69083981057994,3.44345982139242
"51",0.226240871853374,2.20866278765743,NA,0.134084696239573
"52",0.226240871853374,NA,NA,0.134084696239573
"53",0.239455289713286,2.20866278765743,2.43454562548036,1.94847490413037
"54",0.26006391262798,0.328851421299415,0.351087794514311,2.55749008344714
"55",0.26309627901172,0.324657060172399,1.08236104470431,0.0146300115608196
"56",0.284169604226081,0.498776432485378,3.87766713203779,1.76179015680116
"57",0.284169604226081,0.312154925852832,0.146603155445114,1.79452530198316
"58",0.284169604226081,0.1962091886499,1.30814499163724,0.301536591776678
"59",0.285225720071877,NA,1.56909504089965,3.84905000583545
"60",0.313127549770133,0.0802518882837746,1.56909504089965,2.55749008344714
"61",0.315933567533075,0.750034914006111,0.579801718453531,2.55749008344714
"62",0.315933567533075,0.697846607123926,0.52820602781642,3.97746317875396
"63",0.321350322833655,0.539392984815676,0.146603155445114,0.935234213484799
"64",0.322893357492105,0.0141281910240579,3.46371970084343,2.04472285685433
"65",0.341873272862856,2.63954928448165,2.6956038314535,0.935234213484799
"66",0.341873272862856,1.38070755460877,0.377629195431291,0.547279765226381
"67",0.341873272862856,0.662528088444371,0.8184930778189,2.11499556697628
"68",0.341873272862856,1.22176069870143,1.66931456666892,2.90884172339925
"69",0.341873272862856,1.14515015641321,2.43454562548036,0.301536591776678
"70",0.341873272862856,0.0250368425588076,0.14849738015971,3.61445234544465
"71",0.341873272862856,0.0342153308057258,0.217962768422101,1.76179015680116
"72",0.344533622732073,3.94921502569741,0.598723919351994,2.6441605805929
"73",0.345469564895067,0.0995499502365781,0.13121862627881,0.301536591776678
"74",0.347962561421393,1.899516474803,1.572658368381,0.901502295272541
"75",0.355070234394349,0.291664288194604,3.34683870688518,0.360353076337385
"76",0.355070234394349,3.67990903753379,2.43454562548036,0.436852652448747
"77",0.355070234394349,NA,NA,0.198552968524194
"78",0.355070234394349,0.591937379648073,1.56909504089965,0.531019810810622
"79",0.356181762555103,0.146295737823401,0.089211206106462,0.15063558201686
"80",0.366479196373087,2.85376321095208,0.173414427813318,NA
"81",0.379259370963115,2.63264135805404,3.50507712251327,1.98795786409611
"82",0.379259370963115,1.20026766314858,1.35412661153306,0.303633169926497
"83",0.408791912595808,0.243021190100082,0.146603155445114,0.354151350414832
"84",0.408791912595808,2.20866278765743,NA,0.22440084506676
"85",0.414179173753057,2.03585616768711,0.431083329971394,3.17416927471846
"86",0.424283280675454,0.0504858617632362,0.365120505214953,0.139633583657043
"87",0.469560096565005,1.55531085122641,1.89583757347132,2.32573128378538
"88",0.474956165845324,0.127284436263232,0.35725853755775,0.377926968537216
"89",0.474956165845324,0.34951588487095,1.56909504089965,0.857781697122948
"90",0.474956165845324,0.66095592624051,0.203964778716321,NA
"91",0.478752082627049,NA,0.0787936235153635,0.906592396733185
"92",0.484870777113456,0.119090592554743,0.141843582220296,1.90937327744206
"93",0.484870777113456,0.00877999530162913,0.0164203605717041,1.78280655609896
"94",0.484870777113456,1.38030048418351,1.96724469089611,1.78881463826175
"95",0.484870777113456,1.52987680308467,1.56909504089965,0.909482434470968
"96",0.486384934141249,0.134127615820313,0.682645579173853,2.32011795876776
"97",0.486384934141249,1.03981975636516,0.214091183508866,NA
"98",0.486384934141249,0.243021190100082,0.682645579173853,3.91409316187268
"99",0.492973930083969,0.0250368425588076,0.0549779365874744,2.55749008344714
"100",0.493754921141643,0.022462100028066,0.0236065367513081,0.326185151635112
"101",0.493754921141643,0.157343175701472,0.302713364349848,2.17479959248538
"102",0.494247299112272,0.0173592936498881,0.134382554491472,1.73188803626668
"103",0.494247299112272,0.327300924245478,2.43454562548036,2.10296009683141
"104",0.494247299112272,0.680237322854591,0.523533959027939,2.3341656425775
"105",0.495548695126516,2.20866278765743,3.02263631498347,1.76179015680116
"106",0.496677721086023,0.0197773058810448,0.0332902735479908,0.0957833497900804
"107",0.49894228559123,0.409745218228482,0.886259848937698,2.55749008344714
"108",0.506023588359655,0.0673531987639577,0.13405351498463,0.792521972608356
"109",0.517500463014471,0.0410256997726686,2.43454562548036,0.644671562270025
"110",0.533559539298167,0.096808845761912,0.13405351498463,3.68305529287413
"111",0.553828879516562,2.84322134399967,0.217625499622684,3.38170529869774
"112",0.553828879516562,2.84322134399967,0.217625499622684,3.38170529869774
"113",0.553828879516562,0.240343492901954,0.0590907343749075,2.55749008344714
"114",0.5738177170206,2.20866278765743,1.56909504089965,1.77555125152643
"115",0.582718612517632,0.102593020283933,2.43454562548036,0.235330045162902
"116",0.596250011331975,0.00316190776492882,0.915166695049984,2.55749008344714
"117",0.596250011331975,0.225565798872506,0.195138370642138,3.24331536619927
"118",0.596250011331975,2.55034118529347,1.29575035741601,2.74909052295442
"119",0.6003201259778,0.0966793624753345,0.0529963515891819,0.113319032422993
"120",0.608734921220674,0.0972444394785352,2.43454562548036,0.768658485092048
"121",0.608734921220674,3.21171396296403,1.56909504089965,1.35933791856822
"122",0.610746080367609,0.270354087795141,0.371704932196307,2.17401306665904
"123",0.61139250197491,0.0278491102500271,1.45379281174782,3.38458511336118
"124",0.61139250197491,0.0905510702341725,0.171305851764488,3.03327108709094
"125",0.627409503547586,0.184150679499013,1.83678543950044,2.55749008344714
"126",0.635999227330988,0.013858209336163,0.203964778716321,3.31582816167822
"127",0.635999227330988,3.56169339892177,0.0201026944015988,0.393453319872444
"128",0.636570161225287,1.38030048418351,1.56909504089965,2.55749008344714
"129",0.636570161225287,0.880402547153215,2.90385475982851,1.76179015680116
"130",0.644494178458449,0.454450713061613,0.0482323121682303,2.55749008344714
"131",0.650988722644351,0.110780554200612,0.0945896037068104,2.55749008344714
"132",0.652865423905874,0.0410256997726686,1.56909504089965,3.23640076153833
"133",0.667541105835183,1.53113768308843,1.57961250426541,3.3867771424203
"134",0.674688890555511,0.418573737249872,3.93192144036536,0.15063558201686
"135",0.682967538663282,2.20866278765743,3.68670858141495,0.679284479090946
"136",0.703826614706417,1.39996100529569,3.05117321807029,0.768658485092048
"137",0.707814932481316,1.38070755460877,2.41729752678935,2.19856554849096
"138",0.707814932481316,3.80511380059623,3.76264937323861,2.32053691773139
"139",0.707814932481316,3.25382854181811,0.066486557930229,0.480774437634517
"140",0.707814932481316,2.20866278765743,0.520847994330114,3.08047067755991
"141",0.707814932481316,0.036991094500447,1.56909504089965,2.56393414532438
"142",0.707814932481316,2.59117417196097,3.22438965972774,0.86317682596762
"143",0.707814932481316,0.0672199457850897,0.416517270927691,0.190547209330684
"144",0.707814932481316,3.00506210197057,0.101137518496709,0.324221615158174
"145",0.712807460350825,NA,1.56909504089965,1.12919023220226
"146",0.717965154591899,0.428669822133073,1.15348262175781,0.700681029373593
"147",0.728562565305666,0.75865182225013,1.04695755989226,2.55749008344714
"148",0.728562565305666,0.965623485960839,3.26098647202214,3.09621157383954
"149",0.728562565305666,2.20866278765743,1.56909504089965,3.76073428094679
"150",0.728562565305666,1.95995379186664,1.57705460023772,3.42504583962437
"151",0.728562565305666,0.0250368425588076,3.1490268010407,1.76179015680116
"152",0.731522182656025,0.0606118165389557,2.60060457969643,3.63103072199356
"153",0.746982366977684,0.651162264736255,0.926424079115264,3.85255557186123
"154",0.752223563051457,0.677695622711002,0.0854022340681643,1.25473540822395
"155",0.752654866862717,2.71920602913422,3.04854798541608,0.326185151635112
"156",0.755610628419149,0.343207110826899,0.146603155445114,2.55749008344714
"157",0.755610628419149,0.0995499502365781,1.56909504089965,1.93764033822887
"158",0.756249170497194,0.341192085265119,1.16747612446635,1.81014321212591
"159",0.757043576468,1.50039284116719,0.354367510707253,1.76179015680116
"160",0.765638849812353,0.757533527912968,0.0945896037068104,1.93720124262037
"161",0.769142768003614,0.604263211009306,0.218905465526034,1.72186819064081
"162",0.783014572976685,0.0504858617632362,0.377629195431291,3.24661278465051
"163",0.783014572976685,0.952739504082225,1.16747612446635,1.2024186097601
"164",0.783014572976685,1.90720945248069,0.39312011964666,2.55749008344714
"165",0.795073618715859,0.0888678280137436,1.62038529836963,1.23759185819641
"166",0.795073618715859,0.0081283648787217,2.17792701198505,0.903787224858842
"167",0.795073618715859,0.116167983566973,0.222501813093229,3.65586132897315
"168",0.795073618715859,0.207253232106076,1.50614210057156,3.74407000887475
"169",0.795073618715859,0.294204854729993,3.60551286429981,0.62021071523306
"170",0.795073618715859,0.129755931711476,1.56909504089965,0.649105486446652
"171",0.800318895200666,3.08086646771739,2.77600923046363,1.76179015680116
"172",0.800318895200666,2.20866278765743,3.68718090156702,1.76179015680116
"173",0.800318895200666,0.0439158884611278,0.487656909424819,3.32523754004281
"174",0.801226026826337,3.78988595069461,0.869768110479563,3.20483694842712
"175",0.803008593958894,0.212757882211286,1.57490344861257,1.40282109450294
"176",0.803008593958894,2.50943481771586,0.371704932196307,NA
"177",0.830737579633402,0.359995289099261,0.523533959027939,2.18644250055965
"178",0.84650038579008,0.0504858617632362,1.56909504089965,2.55749008344714
"179",0.84650038579008,0.00354433849547332,0.00832068299557793,2.55749008344714
"180",0.84650038579008,0.0828413477088309,0.888401097166045,2.70475489839911
"181",0.84650038579008,0.603529706491787,3.89059654404602,1.75438320882487
"182",0.851743455131806,0.753882415495674,3.34623633603279,1.76179015680116
"183",0.851743455131806,0.0622788756991619,2.21967682310317,3.97042600710847
"184",0.866895057432255,1.38399093917478,0.391878551757922,3.33908664721787
"185",0.869652475014586,0.283494928571681,2.29333930929955,1.83939125892869
"186",0.871505467956802,2.97623371748307,0.39312011964666,NA
"187",0.887954394540571,0.0250368425588076,0.52761343495448,1.80428896643925
"188",0.887954394540571,2.20866278765743,0.518051539842245,1.34174386578168
"189",0.887954394540571,0.368302606062126,0.130839937824619,0.180582523753348
"190",0.888586448106011,0.131303216537967,0.412546321248935,3.32523754004281
"191",0.888586448106011,0.269721010968911,0.683206179410219,3.11653503972003
"192",0.888586448106011,3.98227970445615,1.51814423724593,1.76179015680116
"193",0.888586448106011,0.651016048751745,0.323097924164707,3.71980362796048
"194",0.888586448106011,0.269721010968911,0.201023662151259,0.539902140968078
"195",0.888586448106011,2.20866278765743,1.91036669370342,1.74173657048984
"196",0.888586448106011,1.38030048418351,0.621114080646369,1.23759185819641
"197",0.888586448106011,2.42719882751818,0.0820627823117481,0.0200932865264173
"198",0.888586448106011,1.18251017111088,0.532603979417967,2.89895532549046
"199",0.90667512848087,0.30557876202397,0.411508894699738,NA
"200",0.90771688648265,0.236490474305224,1.46464808041999,0.857781697122948
"201",0.911769360885297,1.21966643514318,1.01256115842963,3.83885250879644
"202",0.911769360885297,3.56169339892177,0.431922186637213,3.3244813274497
"203",0.911769360885297,0.224799284536723,0.497908813440047,1.52211352218281
"204",0.922747101188274,1.38030048418351,0.149743621306918,0.523666464517199
"205",0.923846464048845,0.240343492901954,1.56909504089965,0.196237090405504
"206",0.931634093352073,0.479278900219213,0.130839937824619,3.74407000887475
"207",0.935301061482917,0.0184058775868275,0.340675149222569,3.85135898289154
"208",0.936615549842514,1.38030048418351,2.00377683395266,1.74446941728147
"209",0.936615549842514,0.324152448720116,0.429214264657989,NA
"210",0.936615549842514,0.0194288789456174,0.506166977362157,3.4166976389419
"211",0.936615549842514,0.0802518882837746,0.155866747793648,3.89860861092397
"212",0.936615549842514,0.335091399068894,0.52820602781642,3.24772750550677
"213",0.936615549842514,0.15409968698331,2.05847406590734,0.523666464517199
"214",0.955511422378267,0.0913452314622312,1.61316993596984,0.595768469812013
"215",0.955511422378267,2.20866278765743,NA,0.550754717582833
"216",0.955511422378267,0.0519286858413206,3.74571792231498,2.63588077070879
"217",0.955511422378267,0.0561381122685179,0.692364713595931,3.51187974379053
"218",0.967823383180998,2.20866278765743,0.482374333818109,2.81971917764751
"219",0.967823383180998,2.20866278765743,0.170956239895966,2.64213640691277
"220",0.984639373764289,0.231429203070467,2.97335357074264,0.768658485092048
"221",0.984639373764289,1.40562940289254,0.740917935392474,2.55749008344714
"222",0.984719684302206,3.91769706526991,0.0406819395702276,0.134084696239573
"223",0.984719684302206,0.429153726405191,2.03551108456744,0.932557349511101
"224",0.984719684302206,2.2195229301536,3.37440980157904,2.69697749460272
"225",0.987969947639784,1.38030048418351,1.31852288913733,2.55749008344714
"226",0.987969947639784,1.22607209870754,2.68921202994351,0.279275602395211
"227",0.987969947639784,0.346605588824161,0.457485791172465,NA
"228",0.987969947639784,0.376241506056058,0.33880841965533,1.62430349751393
"229",0.987969947639784,0.0955753865104451,0.481087518304635,3.87189486119478
"230",0.992882951242286,0.0683080768730722,0.555158097114113,2.13294910044797
"231",0.992882951242286,3.91232996593432,2.02936618674685,2.36374669062084
"232",0.992882951242286,0.648201345783248,3.01028462553214,0.47256701099855
"233",0.992882951242286,1.71932350468832,2.14465428579146,0.903787224858842
"234",0.992882951242286,1.38030048418351,1.21331604240244,3.49293838540702
"235",0.996305103716478,0.5801215340972,2.43454562548036,0.15063558201686
"236",1.00132991527603,1.10831342574215,1.56909504089965,0.874168015914222
"237",1.0072577180351,3.65594678303666,2.38756139681725,1.48332911140195
"238",1.0072577180351,1.80996651415067,2.20186408737222,1.76179015680116
"239",1.0072577180351,1.38030048418351,1.1785879002303,1.82816760030206
"240",1.00822908134316,0.49954016783925,0.203964778716321,2.89226769624002
"241",1.01533554741564,3.44734148665025,1.91036669370342,3.18511617962136
"242",1.01548183733267,0.253456735834047,0.38418876597625,3.11653503972003
"243",1.01548183733267,0.270095878050379,3.01029559399814,1.11946403752285
"244",1.01548183733267,NA,0.214091183508866,0.862722653964759
"245",1.01548183733267,2.66837502610137,0.297132091285729,0.0843332346654053
"246",1.01548183733267,1.38788119233025,0.434211361558219,0.955278926636758
"247",1.01548183733267,1.38788119233025,0.434211361558219,0.955278926636758
"248",1.01548183733267,3.5416745050713,0.100235767313368,2.55749008344714
"249",1.0234774237645,0.475323174243069,0.506278453655743,3.97746317875396
"250",1.0234774237645,1.63496917392627,3.97946320794227,0.609025036266848
"251",1.02369086439895,2.28660567484675,1.56909504089965,1.76179015680116
"252",1.02369086439895,0.588835759717434,0.62214990218902,2.32573128378538
"253",1.02369086439895,0.0650017232100835,3.58912757953555,2.05765549349879
"254",1.02369086439895,3.81097130085837,2.43454562548036,0.0102335483075194
"255",1.02369086439895,0.264255590445281,0.162481418527242,0.823686649844867
"256",1.02369086439895,3.47550108822314,1.14760172209824,1.41454416842876
"257",1.02369086439895,0.462758494148325,1.56909504089965,3.52914417078993
"258",1.02369086439895,0.146295737823401,1.73160854556244,1.22310612244641
"259",1.02369086439895,1.50374251479952,0.0470422833862359,0.098140662695833
"260",1.02369086439895,2.20866278765743,0.91323781527958,2.67113622491984
"261",1.02990358686202,2.54231329104314,0.411508894699738,2.94135996260962
"262",1.02990358686202,0.102245497823826,0.339409903243025,0.237080353291157
"263",1.03550126922156,0.742390092737096,1.29971079069788,3.44563116702618
"264",1.03550126922156,1.48697360388594,1.56909504089965,2.85218534324176
"265",1.0387399905524,0.0686509331224957,0.130839937824619,2.55749008344714
"266",1.0397507110969,2.20866278765743,2.93288826724842,1.06615490971337
"267",1.04460705845755,0.415055340833825,0.844036274762212,1.39978404287689
"268",1.06052959724221,1.69851003795715,1.91631292304569,0.840618706190412
"269",1.06825646706059,1.50375344891989,0.52820602781642,3.90039138014509
"270",1.07472927759945,0.550557128598634,1.30558337233821,0.479419781847638
"271",1.07472927759945,0.459349256049772,0.936742667589613,1.8645688215767
"272",1.09484540305012,NA,0.253988379454681,3.1738243611068
"273",1.09521790734686,1.76487235549147,2.54688173198166,1.43612990439813
"274",1.09623541981452,1.38030048418351,2.23422360806228,1.92401150060967
"275",1.09919018624157,0.0194288789456174,0.463776847069865,1.88280527850608
"276",1.09919018624157,2.46673324584939,0.795132070455022,0.373064648025252
"277",1.09919018624157,0.15409968698331,0.311847791029401,0.847951346938936
"278",1.10172087117917,0.0576263812605514,0.52820602781642,1.85310065991496
"279",1.10371828871995,1.89203078331693,0.52761343495448,NA
"280",1.10371828871995,NA,2.07543707675865,2.32321764669825
"281",1.10371828871995,3.29577354209533,0.477938211504927,1.76179015680116
"282",1.10371828871995,2.20866278765743,1.73070629319572,2.55749008344714
"283",1.10371828871995,0.668765069477146,1.50954210474059,3.03446384780018
"284",1.10371828871995,0.0663556309014735,0.800621737340158,1.21992579605598
"285",1.10371828871995,1.00480989210886,2.43454562548036,1.7165437507675
"286",1.10371828871995,2.68416815115925,2.65802820171921,2.55749008344714
"287",1.10371828871995,0.00354433849547332,1.13880133618358,0.595768469812013
"288",1.10371828871995,1.9876791330449,0.149743621306918,0.197257464329462
"289",1.10371828871995,1.29965257892804,0.0470422833862359,2.55749008344714
"290",1.10371828871995,3.38822014825634,0.872496248244766,1.76179015680116
"291",1.10371828871995,0.243021190100082,1.56909504089965,1.99767723565266
"292",1.10411061433095,0.531694478718313,0.132930039252723,2.9409175559425
"293",1.11068985713514,1.81947203540469,2.04287135388677,2.55749008344714
"294",1.11068985713514,0.0250368425588076,0.508050781508107,2.11598601582574
"295",1.11068985713514,0.254523339341255,0.496291660514865,2.98354161879048
"296",1.11068985713514,0.427807414883667,0.52820602781642,NA
"297",1.11068985713514,0.0638900349022542,0.844155357445944,3.06937635609393
"298",1.11068985713514,0.204448614261632,1.34674648363439,3.85213481722046
"299",1.11240721685854,1.38030048418351,3.17323152433671,1.26644571061782
"300",1.11615116398541,0.43025584167673,0.613723073444975,2.55749008344714
"301",1.11615116398541,0.160106961183341,3.0339377540659,2.68899838345348
"302",1.13402231851243,0.661327491661909,0.54078443945669,NA
"303",1.13553851696846,1.38030048418351,1.56909504089965,0.943098555580314
"304",1.13882695329102,0.876429828174738,0.498983310080939,3.97525991533646
"305",1.1409332274794,0.539392984815676,0.522775934632384,2.17167966658693
"306",1.1409332274794,2.20866278765743,2.26351317831349,1.57523784848208
"307",1.1409332274794,0.192935105292237,0.902761438286443,2.66308375934305
"308",1.14337607200398,0.438947874839107,0.145772463570222,0.196237090405504
"309",1.1476652378898,3.28997470332191,0.118137076859143,1.76179015680116
"310",1.1476652378898,0.459871863003292,0.758605642025591,3.33013293449898
"311",1.15321122220129,0.0393722275991959,1.00309536846055,2.92289187078178
"312",1.15321122220129,0.0105646888096565,3.93318295713445,2.34498375573499
"313",1.15321122220129,0.0081283648787217,0.163046280797179,0.115345343023069
"314",1.15556435231318,3.88453969135287,0.118786156921055,3.7683718088112
"315",1.15557359598261,3.62112243203953,0.8648906103872,3.36384705574061
"316",1.15557359598261,3.62112243203953,2.43454562548036,2.47206115186533
"317",1.16076187710238,2.40151641362245,1.08778975109968,2.77381095531171
"318",1.16076187710238,0.973970379714038,0.423276401997862,0.0784872017820995
"319",1.16076187710238,2.00789319928355,1.89275135923097,0.0078880245011987
"320",1.16570548155901,2.55993214449394,1.19327718832353,2.55749008344714
"321",1.16570548155901,0.0393722275991959,0.482374333818109,3.69538705638419
"322",1.16570548155901,0.906443579227968,1.01256115842963,0.424946373080512
"323",1.16570548155901,1.38030048418351,2.43454562548036,0.323168992655647
"324",1.16919906643802,0.0799440740817858,1.59352164066106,2.74957605270098
"325",1.16919906643802,0.0504858617632362,1.41697620202859,0.694176602109959
"326",1.17690087017612,0.0622788756991619,0.164562671231221,3.38817829620515
"327",1.17690087017612,0.132733559222153,0.489268424085466,2.55749008344714
"328",1.17690087017612,1.36543172903572,0.579801718453531,NA
"329",1.17940623594446,1.5975269877511,3.76448790762912,2.53051589292549
"330",1.18861804263016,3.64373876525177e-05,0.0128250012477881,3.89172189577593
"331",1.18861804263016,0.757533527912968,1.31204901304514,3.3244813274497
"332",1.18933981333346,0.656521097781168,0.431083329971394,3.61894079207556
"333",1.18933981333346,3.11514364336991,1.7087660562074,0.550754717582833
"334",1.18933981333346,2.04732786399794,0.191304345792524,3.223299157416
"335",1.18933981333346,2.80716270498703,0.677658459182988,2.22570534525972
"336",1.18933981333346,1.64124215803683,0.162277774266216,0.402626424517183
"337",1.18933981333346,0.523150317033902,0.203964778716321,2.55749008344714
"338",1.18933981333346,0.775011407080626,1.43632173534016,1.78671649626139
"339",1.18933981333346,0.0356051118132955,1.44100994584476,1.26644571061782
"340",1.18933981333346,1.38030048418351,2.96448919799549,0.825979188790907
"341",1.1990523777816,NA,2.43454562548036,1.76179015680116
"342",1.1990523777816,0.225565798872506,1.35412661153306,2.37690595931788
"343",1.1990523777816,2.73061350438861,1.14211030888892,2.66012626085644
"344",1.1990523777816,2.20866278765743,2.43454562548036,0.0102335483075194
"345",1.1990523777816,0.655824966932792,1.28262502879077,3.13793070243497
"346",1.19947898629725,3.03015709666671,0.602230425706346,NA
"347",1.20229646167998,0.420765131063339,2.99389567924122,0.802262372653115
"348",1.20229646167998,0.425208951334544,2.69250556061055,2.19856554849096
"349",1.20229646167998,3.85414051651514,3.20857996335301,1.76179015680116
"350",1.20229646167998,2.20866278765743,2.27944324979822,1.68728221008714
"351",1.20229646167998,NA,NA,0.78286927100406
"352",1.20229646167998,0.496423316214712,0.60613377246906,NA
"353",1.20229646167998,1.56381463464825,0.579801718453531,3.37086816335822
"354",1.20229646167998,0.0250368425588076,3.87312902306987,1.2024186097601
"355",1.22557642178257,0.110269008704659,2.43454562548036,1.10237180114681
"356",1.22557642178257,0.47201506617961,0.828414586411332,3.98247500898803
"357",1.23024795841571,0.0881913469705881,3.36945681779343,2.99445640549378
"358",1.23347679613879,1.46474814681781,1.58406027704067,0.596782129542532
"359",1.24199742686859,0.269721010968911,2.85781164631644,1.15035841592173
"360",1.24199742686859,3.65405035823665,3.04749535243478,2.42408917073561
"361",1.24199742686859,0.279506738863947,0.35084926068961,2.55749008344714
"362",1.24199742686859,1.71822842818052,0.879063632411712,2.02839495934294
"363",1.24199742686859,1.38030048418351,1.56909504089965,1.95868847540889
"364",1.24199742686859,0.0278491102500271,0.341831372976163,3.75436572809473
"365",1.25125139055745,0.49954016783925,2.67826963276604,0.516984867757564
"366",1.25125139055745,2.19499985301535,0.338839194741831,1.76179015680116
"367",1.25125139055745,0.185594274599232,0.340675149222569,0.946450808409075
"368",1.25125139055745,3.48924480488244,0.677658459182988,2.49255876135655
"369",1.25125139055745,2.20866278765743,2.83389495131987,0.493176702615548
"370",1.25125139055745,1.38070755460877,0.738173200809548,2.84188109171621
"371",1.25125139055745,1.68969136540694,1.99579526939839,2.0044052542625
"372",1.25302419319467,1.40562940289254,1.45613353118176,1.93384117547564
"373",1.25612641746823,2.87285874583704,1.2832636780926,1.65407804711498
"374",1.2572081517595,0.638161010770438,0.469807963863023,1.92699371696112
"375",1.28698498596881,NA,NA,0.841450087107683
"376",1.28984570496508,2.71242115341695,0.203964778716321,0.768658485092048
"377",1.28984570496508,0.549850218356774,0.900552625988913,1.9963346841265
"378",1.29462340768663,1.66090274644004,1.54783878231783,2.55749008344714
"379",1.29462340768663,3.19116861434114,1.20456671689507,2.17751334116813
"380",1.29462340768663,0.274764475196569,3.20593435620097,2.26658498344131
"381",1.29462340768663,1.15951914965045,0.205702250274486,2.55749008344714
"382",1.29462340768663,0.159677817487643,2.8705329203378,1.76179015680116
"383",1.29803913026674,3.37857085108482,2.43454562548036,1.4134907419158
"384",1.30165280696298,3.58796836886866,0.182396158963782,0.354151350414832
"385",1.30165280696298,3.48064994739271,0.0579721783295405,0.768054547933323
"386",1.30165280696298,0.143890861807857,2.05529768769976,3.61350130836675
"387",1.30165280696298,0.17826469959153,0.272632172447891,2.55749008344714
"388",1.30165280696298,0.0439158884611278,1.77674700092359,2.90956160235902
"389",1.30165280696298,0.428749047412474,0.467585054615223,3.40259664878714
"390",1.30165280696298,1.38030048418351,0.948777015003318,3.44320895130807
"391",1.30165280696298,0.0888678280137436,3.96526767380492,1.18059598052939
"392",1.30165280696298,0.117295803828024,1.08347571533389,3.40823610274611
"393",1.30165280696298,0.11545061811855,3.12123715056439,0.492166511798583
"394",1.30165280696298,0.11545061811855,3.12123715056439,0.492166511798583
"395",1.30165280696298,0.255564461146624,3.53134651539353,2.17679880268882
"396",1.30165280696298,1.67689356345753,0.198172223704978,1.52211352218281
"397",1.30829452032725,1.38030048418351,2.43454562548036,1.76179015680116
"398",1.30829452032725,0.559560494945404,2.17792701198505,1.76179015680116
"399",1.32632524059087,0.164755280063221,0.677658459182988,1.54935308409894
"400",1.32913402207582,1.38070755460877,1.82757212497962,2.55749008344714
"401",1.336267516592,0.420765131063339,0.203964778716321,1.80497414906846
